,일련번호,2018년 귀속(현행)업종코드,2019년 귀속(개편후)업종코드,국세청_대분류코드,국세청_대분류,국세청_중분류코드,국세청_중분류,국세청_소분류코드,국세청_소분류,국세청_세분류코드,국세청_세분류,국세청_세세분류,국세청_연계,KSIC10_코드,KSIC10_대분류코드,KSIC10_대분류,KSIC10_중분류코드,KSIC10_중분류,KSIC10_소분류코드,KSIC10_소분류,KSIC10_세분류코드,KSIC10_세분류,KSIC10_세세분류,KSIC10_연계,메인,세부설명,KSIC10_항목명,KSIC9_코드,KSIC9_항목명,KSIC_CODE,산업명
1020,774.0,512281.0,512290.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,512.0,음ㆍ식료품 및 담배 도매업,5122.0,가공식품 도매업,낙농품 및 동ㆍ식물성 유지 도매업,1.0,46324.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,463.0,음ㆍ식료품 및 담배 도매업,4632.0,가공식품 도매업,낙농품 및 동ㆍ식물성 유지 도매업,6,,분유,낙농품 및 동·식물성 유지 도매업,46324.0,낙농품 도매업,G46324,
1021,774.0,512281.0,512290.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,512.0,음ㆍ식료품 및 담배 도매업,5122.0,가공식품 도매업,낙농품 및 동ㆍ식물성 유지 도매업,1.0,46324.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,463.0,음ㆍ식료품 및 담배 도매업,4632.0,가공식품 도매업,낙농품 및 동ㆍ식물성 유지 도매업,6,,분유,  ,46329.0,기타 가공식품 도매업,G46329,
1022,775.0,512289.0,512294.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,512.0,음ㆍ식료품 및 담배 도매업,5122.0,가공식품 도매업,낙농품 및 동ㆍ식물성 유지 도매업,1.0,46324.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,463.0,음ㆍ식료품 및 담배 도매업,4632.0,가공식품 도매업,낙농품 및 동ㆍ식물성 유지 도매업,6,,발효유(야쿠르트) 및 치즈,낙농품 및 동·식물성 유지 도매업,46324.0,낙농품 도매업,G46324,
1023,775.0,512289.0,512294.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,512.0,음ㆍ식료품 및 담배 도매업,5122.0,가공식품 도매업,낙농품 및 동ㆍ식물성 유지 도매업,1.0,46324.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,463.0,음ㆍ식료품 및 담배 도매업,4632.0,가공식품 도매업,낙농품 및 동ㆍ식물성 유지 도매업,6,,발효유(야쿠르트) 및 치즈,  ,46329.0,기타 가공식품 도매업,G46329,
1024,776.0,512289.0,512295.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,512.0,음ㆍ식료품 및 담배 도매업,5122.0,가공식품 도매업,기타 가공식품 도매업,1.0,46329.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,463.0,음ㆍ식료품 및 담배 도매업,4632.0,가공식품 도매업,기타 가공식품 도매업,8,,"김치, 단무지",기타 가공식품 도매업,46329.0,기타 가공식품 도매업,G46329,
1025,777.0,513111.0,513111.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,생활용품 도매업,5131.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",생활용 섬유 및 실 도매업,1.0,46411.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,464.0,생활용품 도매업,4641.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",생활용 섬유 및 실 도매업,1,,,생활용 섬유 및 실 도매업,46411.0,가정용 섬유 및 실 도매업,G46411,
1026,778.0,513112.0,513112.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,생활용품 도매업,5131.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",커튼 및 침구용품 도매업,1.0,46412.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,464.0,생활용품 도매업,4641.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",커튼 및 침구용품 도매업,2,2.0,침구용품,커튼 및 침구용품 도매업,46412.0,커튼 및 침구용품 도매업,G46412,
1027,779.0,513113.0,513113.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,생활용품 도매업,5131.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",커튼 및 침구용품 도매업,1.0,46412.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,464.0,생활용품 도매업,4641.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",커튼 및 침구용품 도매업,2,2.0,커튼,커튼 및 침구용품 도매업,46412.0,커튼 및 침구용품 도매업,G46412,
1028,780.0,513119.0,513119.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,생활용품 도매업,5131.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",기타 생활용 섬유 및 직물 제품 도매업,1.0,46419.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,464.0,생활용품 도매업,4641.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",기타 생활용 섬유 및 직물 제품 도매업,2,1.0,,기타 생활용 섬유 및 직물제품 도매업,46419.0,기타 가정용 섬유 및 직물제품 도매업,G46419,
1029,781.0,513121.0,513121.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,생활용품 도매업,5131.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",남녀용 겉옷 및 셔츠 도매업,1.0,46413.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,464.0,생활용품 도매업,4641.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",남녀용 겉옷 및 셔츠 도매업,2,2.0,겉옷,남녀용 겉옷 및 셔츠 도매업,46413.0,셔츠 및 외의 도매업,G46413,
1030,782.0,513130.0,513130.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,생활용품 도매업,5131.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",남녀용 겉옷 및 셔츠 도매업,1.0,46413.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,464.0,생활용품 도매업,4641.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",남녀용 겉옷 및 셔츠 도매업,2,2.0,셔츠,남녀용 겉옷 및 셔츠 도매업,46413.0,셔츠 및 외의 도매업,G46413,
1031,783.0,513130.0,513131.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,생활용품 도매업,5131.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",유아용 의류 도매업,1.0,46414.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,464.0,생활용품 도매업,4641.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",유아용 의류 도매업,1,,,유아용 의류 도매업,46414.0,유아용 의류 도매업,G46414,
1032,784.0,513130.0,513132.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,생활용품 도매업,5131.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",속옷 및 잠옷 도매업,1.0,46415.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,464.0,생활용품 도매업,4641.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",속옷 및 잠옷 도매업,1,,,속옷 및 잠옷 도매업,46415.0,내의 도매업,G46415,
1033,785.0,513141.0,513141.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,생활용품 도매업,5131.0,신발 도매업,신발 도매업,1.0,46420.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,464.0,생활용품 도매업,4642.0,신발 도매업,신발 도매업,1,,,신발 도매업,46420.0,신발 도매업,G46420,
1034,786.0,513150.0,513150.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,생활용품 도매업,5131.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",가죽 및 모피 제품 도매업,1.0,46416.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,464.0,생활용품 도매업,4641.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",가죽 및 모피 제품 도매업,1,,,가죽 및 모피제품 도매업,46416.0,가죽 및 모피제품 도매업,G46416,
1035,787.0,513191.0,513191.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,생활용품 도매업,5131.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",의복 액세서리 및 모조 장신구 도매업,1.0,46417.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,464.0,생활용품 도매업,4641.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",의복 액세서리 및 모조 장신구 도매업,3,2.0,의복 액세서리,의복 액세서리 및 모조 장신구 도매업,46415.0,내의 도매업,G46415,
1036,787.0,513191.0,513191.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,생활용품 도매업,5131.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",의복 액세서리 및 모조 장신구 도매업,1.0,46417.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,464.0,생활용품 도매업,4641.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",의복 액세서리 및 모조 장신구 도매업,3,2.0,의복 액세서리,  ,46416.0,가죽 및 모피제품 도매업,G46416,
1037,787.0,513191.0,513191.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,생활용품 도매업,5131.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",의복 액세서리 및 모조 장신구 도매업,1.0,46417.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,464.0,생활용품 도매업,4641.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",의복 액세서리 및 모조 장신구 도매업,3,2.0,의복 액세서리,,46417.0,의복 액세서리 및 모조 장신품 도매업,G46417,
1038,788.0,513211.0,513211.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,생활용품 도매업,5132.0,"생활용 가구, 조명기구 및 비전기식 생활용기기 도매업",생활용 가구 도매업,1.0,46431.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,464.0,생활용품 도매업,4643.0,"생활용 가구, 조명기구 및 비전기식 생활용기기 도매업",생활용 가구 도매업,2,1.0,,생활용 가구 도매업,46431.0,가정용 가구 도매업,G46431,
1039,789.0,513221.0,513221.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,기계장비 및 관련 물품 도매업,5132.0,"가전제품, 통신장비 및 부품 도매업",가전제품 및 부품 도매업,1.0,46521.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,465.0,기계장비 및 관련 물품 도매업,4652.0,"가전제품, 통신장비 및 부품 도매업",가전제품 및 부품 도매업,2,1.0,,가전제품 및 부품 도매업,46433.0,"가정용 요업제품, 비전기식 주방용품 및 날붙이 도매업",G46433,
1040,789.0,513221.0,513221.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,기계장비 및 관련 물품 도매업,5132.0,"가전제품, 통신장비 및 부품 도매업",가전제품 및 부품 도매업,1.0,46521.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,465.0,기계장비 및 관련 물품 도매업,4652.0,"가전제품, 통신장비 및 부품 도매업",가전제품 및 부품 도매업,2,1.0,,  ,46521.0,가전제품 및 부품 도매업,G46521,
1041,790.0,513230.0,513230.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,생활용품 도매업,5132.0,"생활용 가구, 조명기구 및 비전기식 생활용기기 도매업",생활용 유리ㆍ요업ㆍ목재ㆍ금속 제품 및 날붙이 도매업,1.0,46433.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,464.0,생활용품 도매업,4643.0,"생활용 가구, 조명기구 및 비전기식 생활용기기 도매업",생활용 유리ㆍ요업ㆍ목재ㆍ금속 제품 및 날붙이 도매업,4,2.0,"생활용 목재제품, 주방용 금속제품 등",생활용 유리ㆍ요업ㆍ 목재ㆍ금속제품 및 날붙이 도매업,46433.0,"가정용 요업제품, 비전기식 주방용품 및 날붙이 도매업",G46433,
1042,791.0,513221.0,513231.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,기계장비 및 관련 물품 도매업,5132.0,기타 기계 및 장비 도매업,그 외 기타 기계 및 장비 도매업,1.0,46599.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,465.0,기계장비 및 관련 물품 도매업,4659.0,기타 기계 및 장비 도매업,그 외 기타 기계 및 장비 도매업,3,,자동판매기,그 외 기타 기계 및 장비 도매업,46532.0,건설ㆍ광업용 기계 및 장비 도매업,G46532,
1043,791.0,513221.0,513231.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,기계장비 및 관련 물품 도매업,5132.0,기타 기계 및 장비 도매업,그 외 기타 기계 및 장비 도매업,1.0,46599.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,465.0,기계장비 및 관련 물품 도매업,4659.0,기타 기계 및 장비 도매업,그 외 기타 기계 및 장비 도매업,3,,자동판매기,  ,46599.0,그 외 기타 기계 및 장비 도매업,G46599,
1044,792.0,513241.0,513241.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,생활용품 도매업,5132.0,"생활용 가구, 조명기구 및 비전기식 생활용기기 도매업","전구, 램프 및 조명장치 도매업",1.0,46432.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,464.0,생활용품 도매업,4643.0,"생활용 가구, 조명기구 및 비전기식 생활용기기 도매업","전구, 램프 및 조명장치 도매업",1,,,"전구, 램프 및 조명장치 도매업",46432.0,전구ㆍ램프 및 조명장치 도매업,G46432,
1045,793.0,513250.0,513250.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,생활용품 도매업,5132.0,"음반 및 비디오물, 악기, 오락 및 경기용품 도매업",악기 도매업,1.0,46462.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,464.0,생활용품 도매업,4646.0,"음반 및 비디오물, 악기, 오락 및 경기용품 도매업",악기 도매업,1,,,악기 도매업,46462.0,악기 도매업,G46462,
1046,794.0,513250.0,513253.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,생활용품 도매업,5132.0,"음반 및 비디오물, 악기, 오락 및 경기용품 도매업",음반 및 비디오물 도매업,1.0,46461.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,464.0,생활용품 도매업,4646.0,"음반 및 비디오물, 악기, 오락 및 경기용품 도매업",음반 및 비디오물 도매업,1,,,음반 및 비디오물 도매업,46461.0,음반 및 비디오물 도매업,G46461,
1047,795.0,513261.0,513261.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,생활용품 도매업,5132.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",기타 생활용 섬유 및 직물 제품 도매업,1.0,46419.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,464.0,생활용품 도매업,4641.0,"생활용 섬유제품, 의복, 의복 액세서리 및 모피제품 도매업",기타 생활용 섬유 및 직물 제품 도매업,2,,"카펫, 융단, 자리",기타 생활용 섬유 및 직물제품 도매업,46419.0,기타 가정용 섬유 및 직물제품 도매업,G46419,
1048,796.0,513263.0,513263.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,"건축 자재, 철물 및 난방장치 도매업",5132.0,기타 건축자재 도매업,벽지 및 장판류 도매업,1.0,46692.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,466.0,"건축 자재, 철물 및 난방장치 도매업",4669.0,기타 건축자재 도매업,벽지 및 장판류 도매업,1,,,벽지 및 장판류 도매업,46692.0,벽지 및 장판류 도매업,G46692,
1049,797.0,513271.0,513271.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,생활용품 도매업,5132.0,"생활용 가구, 조명기구 및 비전기식 생활용기기 도매업",생활용 유리ㆍ요업ㆍ목재ㆍ금속 제품 및 날붙이 도매업,1.0,46433.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,464.0,생활용품 도매업,4643.0,"생활용 가구, 조명기구 및 비전기식 생활용기기 도매업",생활용 유리ㆍ요업ㆍ목재ㆍ금속 제품 및 날붙이 도매업,4,2.0,"생활용 요업제품, 유리제품",생활용 유리ㆍ요업ㆍ 목재ㆍ금속제품 및 날붙이 도매업,46433.0,"가정용 요업제품, 비전기식 주방용품 및 날붙이 도매업",G46433,
1050,798.0,513272.0,513272.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,생활용품 도매업,5132.0,"생활용 가구, 조명기구 및 비전기식 생활용기기 도매업",생활용 유리ㆍ요업ㆍ목재ㆍ금속 제품 및 날붙이 도매업,1.0,46433.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,464.0,생활용품 도매업,4643.0,"생활용 가구, 조명기구 및 비전기식 생활용기기 도매업",생활용 유리ㆍ요업ㆍ목재ㆍ금속 제품 및 날붙이 도매업,4,2.0,주방용 요업제품,생활용 유리ㆍ요업ㆍ 목재ㆍ금속제품 및 날붙이 도매업,46433.0,"가정용 요업제품, 비전기식 주방용품 및 날붙이 도매업",G46433,
1051,799.0,513290.0,513290.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,생활용품 도매업,5132.0,"생활용 가구, 조명기구 및 비전기식 생활용기기 도매업",생활용 가구 도매업,1.0,46431.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,464.0,생활용품 도매업,4643.0,"생활용 가구, 조명기구 및 비전기식 생활용기기 도매업",생활용 가구 도매업,2,,싱크대 및 조리대,생활용 가구 도매업,46431.0,가정용 가구 도매업,G46431,
1052,800.0,513291.0,513291.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,기계장비 및 관련 물품 도매업,5132.0,"가전제품, 통신장비 및 부품 도매업",가전제품 및 부품 도매업,1.0,46521.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,465.0,기계장비 및 관련 물품 도매업,4652.0,"가전제품, 통신장비 및 부품 도매업",가전제품 및 부품 도매업,2,,가정용 비전기식 조리 및 난방기구,가전제품 및 부품 도매업,46433.0,"가정용 요업제품, 비전기식 주방용품 및 날붙이 도매업",G46433,
1053,800.0,513291.0,513291.0,G,도매 및 소매업,51.0,도매 및 상품 중개업,513.0,기계장비 및 관련 물품 도매업,5132.0,"가전제품, 통신장비 및 부품 도매업",가전제품 및 부품 도매업,1.0,46521.0,G,도매 및 소매업,46.0,도매 및 상품 중개업,465.0,기계장비 및 관련 물품 도매업,4652.0,"가전제품, 통신장비 및 부품 도매업",가전제품 및 부품 도매업,2,,가정용 비전기식 조리 및 난방기구,  ,46521.0,가전제품 및 부품 도매업,G46521,
